rental_id,car_id,checkin_type,state,delay_at_checkout_in_minutes,delay_category
539539,223143,mobile,ended,191.0,
539628,407730,mobile,ended,73.0,
539723,349025,mobile,ended,79.0,
539751,374684,mobile,ended,3.0,
539842,353999,mobile,ended,-15.0,
539883,343405,mobile,ended,14.0,
539891,395992,mobile,ended,36.0,
539938,374486,mobile,ended,144.0,
539984,290847,mobile,ended,5.0,
540024,394591,mobile,ended,45.0,
540058,228703,connect,ended,6.0,
540140,391040,mobile,canceled,canceled,Annulé
540283,201142,mobile,ended,12.0,
540379,406990,mobile,canceled,canceled,Annulé
540382,310444,connect,ended,-120.0,
540400,392142,mobile,ended,4.0,
540688,301158,mobile,ended,12.0,
540711,252059,mobile,canceled,canceled,Annulé
540767,245730,mobile,ended,18.0,
540805,395198,mobile,canceled,canceled,Annulé
565241,408620,connect,ended,-50.0,
565345,415629,mobile,ended,-54.0,
565437,211938,mobile,ended,-7.0,
565808,200243,mobile,ended,68.0,
566053,400976,mobile,ended,73.0,
566073,409126,mobile,ended,196.0,
566299,331499,mobile,ended,3.0,
566330,371229,mobile,ended,21.0,
566333,413083,mobile,ended,11.0,
566344,176220,connect,ended,-86.0,
566465,348594,mobile,ended,47.0,
566625,311581,mobile,ended,163.0,
566719,340369,connect,ended,44.0,
566795,386702,mobile,ended,23.0,
547405,306450,connect,ended,-120.0,
547464,408723,mobile,ended,39.0,
547476,288953,mobile,ended,2.0,
547491,339442,mobile,ended,4.0,
547636,390068,connect,ended,-130.0,
547665,365148,mobile,ended,55.0,
547759,392932,mobile,canceled,canceled,Annulé
547767,282159,mobile,ended,70.0,
547851,396213,mobile,ended,9.0,
547858,403464,mobile,canceled,canceled,Annulé
547991,248238,mobile,ended,53.0,
548011,409196,mobile,ended,10.0,
548105,411855,mobile,ended,20.0,
548184,320432,mobile,canceled,canceled,Annulé
548193,381787,connect,ended,158.0,
548230,341053,mobile,ended,36.0,
548371,229411,mobile,ended,-43.0,
548437,380866,mobile,ended,38.0,
548540,299063,connect,ended,-147.0,
548736,311265,mobile,ended,-66.0,
548840,308920,mobile,ended,26.0,
548939,332582,connect,ended,67.0,
549034,352015,connect,ended,-4.0,
549040,299959,mobile,ended,-17.0,
549041,205021,mobile,ended,15.0,
549044,375128,connect,ended,41.0,
549160,392105,mobile,canceled,canceled,Annulé
549231,349655,mobile,ended,58.0,
549328,373864,connect,canceled,canceled,Annulé
549331,305452,mobile,canceled,canceled,Annulé
549373,360299,connect,ended,-144.0,
549488,355023,connect,ended,-131.0,
549668,353274,mobile,ended,-50.0,
549708,404767,mobile,canceled,canceled,Annulé
549728,313615,mobile,ended,82.0,
549811,341630,mobile,ended,114.0,
549890,412314,mobile,ended,135.0,
549898,201033,mobile,ended,29.0,
550002,314641,mobile,canceled,canceled,Annulé
550024,380478,mobile,ended,-44.0,
550059,355309,mobile,ended,16.0,
550076,220877,connect,ended,-17.0,
550215,360474,connect,ended,61.0,
550284,402911,mobile,ended,-49.0,
550329,388878,mobile,ended,182.0,
550484,225795,connect,ended,-25.0,
550611,330081,mobile,ended,43.0,
550628,341710,mobile,ended,-84.0,
550712,408208,mobile,ended,140.0,
550779,389833,mobile,ended,27.0,
550818,329496,mobile,ended,-10.0,
550916,350173,mobile,canceled,canceled,Annulé
551027,388098,mobile,ended,49.0,
551104,366371,connect,ended,7.0,
551151,396009,connect,ended,156.0,
551177,375421,connect,ended,-15.0,
566864,286234,mobile,ended,-101.0,
566982,262591,mobile,ended,154.0,
567018,360360,mobile,canceled,canceled,Annulé
567062,414454,mobile,canceled,canceled,Annulé
567131,410133,mobile,ended,90.0,
567154,311207,mobile,canceled,canceled,Annulé
567210,405231,mobile,canceled,canceled,Annulé
567270,392878,mobile,ended,104.0,
567415,221978,mobile,ended,88.0,
567461,164100,mobile,canceled,canceled,Annulé
567489,343875,mobile,canceled,canceled,Annulé
567683,410079,mobile,ended,66.0,
567827,275364,connect,ended,-6.0,
567843,407389,mobile,ended,93.0,
567852,227087,mobile,ended,-57.0,
567863,385128,mobile,ended,31.0,
567878,416133,mobile,ended,79.0,
567940,362433,connect,ended,-8.0,
568102,383720,connect,ended,-7.0,
539594,402562,connect,ended,-14.0,
539680,346697,mobile,ended,9.0,
539851,399347,mobile,canceled,canceled,Annulé
539898,407485,mobile,ended,111.0,
539966,362816,mobile,ended,18.0,
539983,264348,mobile,ended,-11.0,
540016,357860,connect,ended,16.0,
540500,204152,mobile,ended,40.0,
540565,391534,mobile,ended,2.0,
540624,293844,mobile,canceled,canceled,Annulé
540896,330013,mobile,ended,-173.0,
540957,313615,mobile,ended,13.0,
541068,389147,mobile,ended,3.0,
541073,246486,mobile,ended,-102.0,
541176,410151,mobile,ended,40.0,
541215,374486,mobile,ended,47.0,
541234,205041,mobile,ended,58.0,
541363,381123,mobile,ended,-46.0,
541419,232763,connect,ended,-79.0,
541531,356673,mobile,ended,130.0,
541549,208090,mobile,canceled,canceled,Annulé
541570,358567,connect,ended,-112.0,
541715,208090,mobile,ended,-20.0,
541726,343195,mobile,ended,-1.0,
541737,401542,mobile,ended,75.0,
541782,378510,mobile,ended,10.0,
541789,212979,mobile,canceled,canceled,Annulé
541890,281702,mobile,ended,134.0,
541891,348178,mobile,ended,-12.0,
541914,324641,mobile,ended,-100.0,
542010,241021,connect,ended,-13.0,
542053,384708,mobile,ended,205.0,
542064,381121,mobile,ended,8.0,
542074,375337,mobile,ended,17.0,
542265,404070,mobile,canceled,canceled,Annulé
542332,319807,mobile,ended,28.0,
542814,382521,mobile,ended,16.0,
542870,409516,mobile,ended,-38.0,
543223,376311,connect,canceled,canceled,Annulé
543319,298117,connect,ended,141.0,
543474,410668,mobile,ended,19.0,
543505,380866,mobile,canceled,canceled,Annulé
543506,350769,mobile,ended,-176.0,
543512,406388,mobile,ended,24.0,
543590,351546,connect,ended,88.0,
543606,376901,connect,ended,18.0,
543609,342645,connect,ended,-56.0,
543749,370265,mobile,canceled,canceled,Annulé
543805,334190,connect,ended,-130.0,
543868,408509,mobile,ended,42.0,
543962,247185,mobile,ended,19.0,
544135,297119,mobile,ended,14.0,
544390,281341,mobile,canceled,canceled,Annulé
544486,405005,connect,ended,10.0,
544671,406527,mobile,ended,19.0,
544677,339215,mobile,ended,56.0,
544806,409028,mobile,canceled,canceled,Annulé
544891,392368,connect,ended,-133.0,
545187,367365,connect,canceled,canceled,Annulé
545284,395187,mobile,ended,-25.0,
545384,336522,mobile,ended,31.0,
545452,306370,mobile,canceled,canceled,Annulé
545506,332351,mobile,ended,19.0,
545513,379355,mobile,canceled,canceled,Annulé
545565,319398,mobile,canceled,canceled,Annulé
546079,216576,connect,ended,-12.0,
546213,362062,mobile,ended,183.0,
546504,344930,mobile,ended,12.0,
546521,372818,mobile,ended,158.0,
546580,377189,mobile,ended,-168.0,
546711,290109,mobile,ended,102.0,
546815,272590,connect,ended,-7.0,
547067,367618,mobile,ended,-4.0,
547135,305816,connect,ended,21.0,
547143,370997,connect,ended,9.0,
547847,187788,mobile,ended,-54.0,
547897,235504,mobile,ended,21.0,
547931,408893,mobile,ended,94.0,
547940,390166,mobile,ended,6.0,
547992,379310,mobile,ended,5.0,
548045,271621,mobile,canceled,canceled,Annulé
548118,408506,mobile,ended,9.0,
548261,359864,mobile,canceled,canceled,Annulé
548370,328016,mobile,ended,20.0,
548449,298156,mobile,ended,204.0,
548520,203279,mobile,ended,21.0,
548542,396483,connect,ended,43.0,
548582,410891,mobile,ended,3.0,
548661,216148,connect,ended,-20.0,
540923,388112,mobile,ended,65.0,
540991,318850,mobile,ended,86.0,
541080,257019,mobile,ended,1.0,
541267,348485,connect,ended,0.0,
541284,343405,mobile,canceled,canceled,Annulé
541335,371259,mobile,ended,-61.0,
541357,391468,mobile,ended,-24.0,
541665,199202,mobile,canceled,canceled,Annulé
541923,404626,mobile,ended,-7.0,
541988,408666,mobile,ended,-36.0,
542054,381482,mobile,ended,6.0,
542244,241021,connect,ended,80.0,
542296,378850,mobile,canceled,canceled,Annulé
542317,390479,mobile,ended,17.0,
542358,392891,mobile,ended,143.0,
542456,373661,mobile,ended,123.0,
542637,327865,mobile,ended,31.0,
542655,337766,mobile,ended,-44.0,
542704,374740,mobile,canceled,canceled,Annulé
542893,373326,mobile,ended,-12.0,
542897,369447,connect,ended,-52.0,
542957,276218,mobile,ended,164.0,
542979,319365,mobile,ended,-3.0,
542992,302361,mobile,ended,41.0,
543175,404020,mobile,ended,4.0,
543220,399184,mobile,ended,63.0,
543280,404383,mobile,ended,133.0,
543473,212979,mobile,ended,3.0,
543502,410748,mobile,ended,-128.0,
543518,325329,mobile,ended,10.0,
543563,384040,connect,ended,-2.0,
543707,408937,mobile,ended,75.0,
543815,385523,connect,ended,-6.0,
543848,404771,mobile,ended,20.0,
543916,375273,mobile,ended,3.0,
543944,189234,mobile,ended,-144.0,
544114,311227,mobile,ended,-125.0,
544129,373314,mobile,ended,23.0,
544137,305816,connect,canceled,canceled,Annulé
544141,311923,connect,ended,-170.0,
544178,379607,mobile,ended,-147.0,
544227,313217,mobile,canceled,canceled,Annulé
544378,393824,mobile,ended,-142.0,
544519,404146,mobile,ended,80.0,
544554,380645,mobile,ended,39.0,
544559,280227,connect,ended,-22.0,
544632,195888,mobile,ended,34.0,
544652,360597,mobile,ended,38.0,
544743,307201,mobile,ended,-15.0,
544756,353078,mobile,canceled,canceled,Annulé
544926,402405,mobile,ended,-144.0,
545117,388895,mobile,ended,-118.0,
545435,308435,mobile,ended,29.0,
545522,349142,mobile,canceled,canceled,Annulé
545556,394272,mobile,ended,-8.0,
545639,312389,mobile,ended,140.0,
545653,373989,mobile,ended,108.0,
545808,364916,mobile,ended,-105.0,
545877,312078,connect,ended,-60.0,
545937,355900,connect,ended,77.0,
545993,391968,mobile,ended,125.0,
546043,368132,mobile,ended,50.0,
546073,410518,mobile,ended,-71.0,
546084,386176,mobile,canceled,canceled,Annulé
546228,358785,mobile,ended,126.0,
546300,397728,mobile,ended,12.0,
546305,358723,mobile,ended,4.0,
546398,321801,mobile,ended,-86.0,
546568,357904,mobile,ended,27.0,
546761,383237,mobile,canceled,canceled,Annulé
546779,408267,mobile,ended,-11.0,
546812,410458,mobile,canceled,canceled,Annulé
546860,396409,mobile,canceled,canceled,Annulé
546898,378378,mobile,ended,0.0,
546907,270139,mobile,ended,-7.0,
546981,388438,mobile,ended,-51.0,
547007,359844,mobile,canceled,canceled,Annulé
547144,275364,connect,ended,7.0,
547231,374746,mobile,ended,-1.0,
547287,357875,mobile,ended,-84.0,
547340,278641,mobile,ended,12.0,
547520,312078,connect,canceled,canceled,Annulé
547535,382854,mobile,ended,-108.0,
547556,279661,mobile,canceled,canceled,Annulé
547559,373661,mobile,canceled,canceled,Annulé
547579,359049,connect,ended,32.0,
547609,407411,mobile,ended,-2.0,
547828,318974,mobile,ended,0.0,
547830,365575,mobile,ended,-81.0,
547879,370949,mobile,ended,-22.0,
548031,404868,mobile,ended,101.0,
541319,386599,mobile,canceled,canceled,Annulé
541380,408874,mobile,ended,-20.0,
541394,342447,mobile,ended,76.0,
541616,282338,mobile,ended,-9.0,
541725,395056,mobile,ended,20.0,
541773,375868,mobile,ended,92.0,
541916,275856,mobile,ended,17.0,
541922,374741,connect,canceled,canceled,Annulé
541980,283001,mobile,ended,7.0,
542006,295200,mobile,ended,104.0,
542040,383924,mobile,ended,31.0,
542099,402130,mobile,canceled,canceled,Annulé
542175,402643,mobile,ended,-29.0,
542252,353425,connect,ended,-153.0,
542270,401572,mobile,ended,39.0,
542343,409514,mobile,canceled,canceled,Annulé
542405,363822,mobile,ended,42.0,
542514,385627,connect,ended,-150.0,
542628,302993,mobile,ended,-14.0,
542732,294327,connect,canceled,canceled,Annulé
542770,379093,mobile,canceled,canceled,Annulé
542935,377119,connect,ended,16.0,
542985,359929,mobile,canceled,canceled,Annulé
543360,378645,mobile,ended,30.0,
543394,305525,connect,ended,-12.0,
543495,315998,mobile,canceled,canceled,Annulé
542933,269141,mobile,ended,22.0,
542939,409784,mobile,ended,34.0,
542947,389068,mobile,ended,5.0,
542967,364882,connect,ended,-15.0,
543136,408157,mobile,canceled,canceled,Annulé
543164,366079,mobile,ended,26.0,
543270,342699,connect,ended,38.0,
543390,223615,mobile,ended,-45.0,
543433,317572,connect,canceled,canceled,Annulé
543498,243208,connect,ended,42.0,
543717,402078,mobile,ended,-7.0,
544002,397786,mobile,ended,40.0,
544070,401870,connect,ended,-5.0,
544125,329356,mobile,ended,0.0,
544153,357530,connect,ended,6.0,
544159,410323,mobile,canceled,canceled,Annulé
544240,355311,mobile,ended,28.0,
544338,401740,mobile,ended,140.0,
544412,186291,mobile,ended,-29.0,
544494,286915,mobile,ended,23.0,
544542,334355,mobile,ended,-3.0,
544651,381470,mobile,ended,0.0,
544673,307439,mobile,ended,21.0,
544683,295783,connect,canceled,canceled,Annulé
544699,384193,connect,canceled,canceled,Annulé
544742,365926,connect,ended,-36.0,
544783,345080,connect,canceled,canceled,Annulé
544898,216576,connect,ended,17.0,
545023,334190,connect,canceled,canceled,Annulé
545028,341861,connect,canceled,canceled,Annulé
545047,380480,mobile,ended,7.0,
545306,398172,mobile,canceled,canceled,Annulé
545328,392847,connect,ended,-6.0,
545458,398626,mobile,canceled,canceled,Annulé
545546,384097,mobile,ended,43.0,
545633,380345,mobile,ended,164.0,
545647,335137,mobile,ended,-13.0,
545800,180804,mobile,ended,-164.0,
545820,284799,connect,ended,30.0,
546003,226932,mobile,ended,-24.0,
546011,368184,mobile,canceled,canceled,Annulé
546015,377184,mobile,ended,1.0,
546096,350521,mobile,ended,18.0,
546221,349131,mobile,ended,77.0,
546242,368604,connect,ended,2.0,
546308,364236,mobile,ended,-1.0,
546351,375128,connect,canceled,canceled,Annulé
546404,384193,connect,ended,-82.0,
546413,398063,mobile,ended,8.0,
546439,397569,connect,ended,-95.0,
546844,255308,mobile,canceled,canceled,Annulé
547036,401785,mobile,ended,97.0,
547119,374809,connect,ended,25.0,
547128,405856,mobile,ended,7.0,
547273,312078,connect,ended,32.0,
547307,159533,connect,ended,-6.0,
547397,400158,mobile,ended,67.0,
547494,363433,mobile,ended,4.0,
547497,404130,connect,ended,3.0,
547945,275007,mobile,ended,-10.0,
548122,205811,mobile,ended,123.0,
548158,344930,mobile,ended,107.0,
548250,405905,mobile,canceled,canceled,Annulé
568255,395994,mobile,ended,23.0,
568275,341630,mobile,ended,-42.0,
568820,264513,mobile,ended,-46.0,
569017,407084,mobile,ended,111.0,
569272,366164,connect,ended,7.0,
569353,414801,mobile,canceled,canceled,Annulé
569556,353425,connect,ended,-177.0,
569640,406413,mobile,ended,8.0,
569644,355446,mobile,ended,55.0,
569691,399528,connect,ended,53.0,
570064,370029,mobile,canceled,canceled,Annulé
570082,314326,mobile,ended,-9.0,
570155,366164,connect,ended,-130.0,
570424,282433,mobile,ended,174.0,
570468,336886,mobile,ended,37.0,
570701,375318,mobile,ended,-18.0,
570818,390350,mobile,ended,101.0,
571038,341861,connect,ended,-152.0,
571201,383309,mobile,ended,44.0,
571274,411271,mobile,ended,3.0,
571276,415672,mobile,ended,68.0,
571660,388764,mobile,ended,45.0,
571932,315136,connect,ended,160.0,
572076,367632,connect,ended,50.0,
572643,335276,connect,ended,14.0,
572655,328135,connect,ended,1.0,
572780,411731,mobile,ended,32.0,
572871,381435,mobile,ended,-20.0,
573687,402713,mobile,canceled,canceled,Annulé
573878,407465,connect,ended,-18.0,
573905,394272,mobile,ended,-100.0,
574284,382052,mobile,ended,0.0,
574920,380579,mobile,ended,44.0,
575053,323777,mobile,ended,22.0,
551204,289496,connect,ended,-10.0,
551243,339149,connect,ended,76.0,
551273,398247,mobile,ended,-6.0,
551441,368220,mobile,ended,45.0,
551530,412295,mobile,ended,103.0,
551546,392241,connect,canceled,canceled,Annulé
551549,406388,mobile,ended,36.0,
551557,341861,connect,ended,40.0,
551568,411596,mobile,canceled,canceled,Annulé
551606,409062,mobile,ended,8.0,
551638,267506,mobile,ended,2.0,
551672,412226,mobile,canceled,canceled,Annulé
551772,281341,mobile,ended,-110.0,
551912,225795,connect,ended,-23.0,
552011,364546,mobile,ended,130.0,
552033,334190,connect,canceled,canceled,Annulé
552069,377312,mobile,ended,218.0,
552117,404542,mobile,ended,-5.0,
552156,354494,mobile,ended,-63.0,
552344,378239,mobile,ended,38.0,
552394,375539,mobile,ended,-86.0,
552713,392683,connect,canceled,canceled,Annulé
552885,377591,connect,canceled,canceled,Annulé
552913,402209,mobile,ended,8.0,
552978,352393,connect,ended,69.0,
553011,285425,mobile,ended,-33.0,
553119,409894,mobile,ended,67.0,
553129,358480,mobile,ended,170.0,
553166,409725,mobile,ended,188.0,
553227,276222,mobile,ended,20.0,
553337,176670,connect,ended,164.0,
553338,340699,mobile,canceled,canceled,Annulé
553516,291717,mobile,ended,-31.0,
553540,393083,mobile,ended,23.0,
553568,363037,mobile,ended,0.0,
553627,301438,mobile,ended,-22.0,
553659,375218,mobile,ended,-56.0,
554028,381583,mobile,ended,100.0,
554091,412028,mobile,ended,-5.0,
554171,340283,mobile,ended,19.0,
554348,383110,connect,ended,-20.0,
554367,390347,mobile,canceled,canceled,Annulé
554474,391968,mobile,ended,88.0,
554475,410256,connect,ended,-130.0,
554665,392176,mobile,ended,-147.0,
554682,408337,mobile,ended,-33.0,
554702,397407,mobile,ended,18.0,
554779,404953,mobile,ended,17.0,
554807,382302,connect,ended,-138.0,
554885,402767,mobile,ended,-13.0,
554965,412566,mobile,ended,-22.0,
555024,382884,mobile,ended,63.0,
555094,395950,mobile,ended,55.0,
555178,382323,mobile,ended,62.0,
539307,347950,mobile,ended,-185.0,
539341,213537,mobile,ended,124.0,
548680,377805,mobile,ended,163.0,
548697,389033,mobile,ended,-4.0,
548745,399667,mobile,ended,152.0,
548802,311707,connect,ended,32.0,
548968,372609,mobile,ended,5.0,
549024,302052,mobile,ended,45.0,
549065,390159,mobile,ended,50.0,
549116,356203,mobile,ended,-110.0,
549205,403819,mobile,ended,78.0,
549247,363387,mobile,ended,-65.0,
549311,412122,mobile,ended,49.0,
549480,325695,mobile,ended,184.0,
549695,368506,mobile,ended,130.0,
549723,370265,mobile,ended,104.0,
549908,284054,mobile,ended,-3.0,
550163,379908,mobile,ended,148.0,
550208,264277,mobile,ended,-49.0,
550222,224111,mobile,ended,171.0,
550325,342208,mobile,ended,-74.0,
550413,356551,connect,ended,22.0,
550561,358082,connect,ended,-47.0,
550759,393083,mobile,canceled,canceled,Annulé
550852,300469,mobile,ended,13.0,
550901,391748,mobile,canceled,canceled,Annulé
550933,390702,connect,canceled,canceled,Annulé
550939,252034,mobile,ended,86.0,
551191,341840,mobile,canceled,canceled,Annulé
551249,270091,mobile,ended,74.0,
551408,390734,mobile,ended,9.0,
551437,337904,mobile,ended,9.0,
551528,404672,mobile,ended,-69.0,
551543,393083,mobile,ended,25.0,
551740,312878,mobile,canceled,canceled,Annulé
551752,246742,mobile,canceled,canceled,Annulé
551758,333753,mobile,ended,0.0,
551919,322943,mobile,ended,-25.0,
552292,387107,connect,ended,17.0,
552313,410218,mobile,canceled,canceled,Annulé
552332,404774,mobile,ended,-32.0,
552500,338969,connect,ended,-174.0,
552624,216576,connect,canceled,canceled,Annulé
552661,290109,mobile,canceled,canceled,Annulé
552673,406551,connect,canceled,canceled,Annulé
552676,395852,mobile,ended,-16.0,
552717,379889,mobile,ended,19.0,
553098,338465,mobile,canceled,canceled,Annulé
553108,407389,mobile,ended,11.0,
553132,401508,connect,ended,36.0,
553179,394400,connect,ended,75.0,
553215,349142,mobile,ended,-46.0,
553279,349678,connect,canceled,canceled,Annulé
553373,395735,mobile,ended,-36.0,
553384,326201,mobile,ended,18.0,
553450,333553,connect,ended,37.0,
553542,248238,mobile,ended,-32.0,
553664,377219,connect,ended,-6.0,
542419,393729,mobile,ended,69.0,
542446,388206,mobile,ended,4.0,
542452,365148,mobile,ended,-150.0,
542472,181983,mobile,canceled,canceled,Annulé
542586,389147,mobile,ended,-104.0,
542595,409615,mobile,ended,42.0,
542663,217417,mobile,ended,10.0,
542731,199360,mobile,ended,-23.0,
543339,392055,mobile,ended,-120.0,
543370,380513,mobile,ended,-38.0,
543416,367948,mobile,canceled,canceled,Annulé
543442,400150,mobile,ended,3.0,
543487,366071,mobile,ended,107.0,
543588,374698,mobile,ended,-59.0,
543626,392882,mobile,ended,-148.0,
543663,398877,mobile,ended,55.0,
543850,262344,connect,ended,51.0,
544035,408179,mobile,ended,-58.0,
544099,362187,connect,ended,39.0,
544264,393935,mobile,ended,33.0,
544342,358438,mobile,ended,-10.0,
544343,177000,mobile,canceled,canceled,Annulé
544449,408830,mobile,canceled,canceled,Annulé
544526,392633,mobile,ended,-20.0,
544535,404719,mobile,ended,175.0,
544733,406528,mobile,canceled,canceled,Annulé
544978,409055,mobile,ended,-33.0,
545056,290987,mobile,ended,167.0,
545093,408112,mobile,ended,-105.0,
545403,403249,connect,ended,-100.0,
545421,300505,connect,ended,-123.0,
545502,365209,mobile,ended,-102.0,
545510,329839,mobile,ended,6.0,
545622,350149,mobile,ended,105.0,
545649,358225,mobile,ended,-157.0,
548300,393950,mobile,ended,-118.0,
548306,393968,connect,ended,27.0,
548325,403206,mobile,ended,-30.0,
548421,296227,mobile,ended,60.0,
548499,334118,mobile,canceled,canceled,Annulé
548617,309965,mobile,canceled,canceled,Annulé
548625,331714,mobile,ended,159.0,
548648,404070,mobile,canceled,canceled,Annulé
548694,408883,mobile,ended,20.0,
548726,397569,connect,ended,-111.0,
548795,347873,connect,canceled,canceled,Annulé
548826,389094,mobile,ended,83.0,
548893,389994,mobile,ended,-86.0,
549145,307227,mobile,canceled,canceled,Annulé
549194,406831,mobile,ended,90.0,
549316,259392,mobile,ended,-43.0,
549349,410109,mobile,canceled,canceled,Annulé
549505,412295,mobile,ended,46.0,
549598,408445,mobile,canceled,canceled,Annulé
549653,201627,mobile,ended,179.0,
549719,314307,mobile,ended,-25.0,
549813,375126,connect,ended,-58.0,
549822,409411,mobile,ended,-20.0,
549859,394305,mobile,ended,8.0,
549884,356434,mobile,ended,-8.0,
549951,394948,mobile,ended,73.0,
549973,316817,mobile,ended,-92.0,
549991,399666,mobile,ended,-43.0,
550186,410402,mobile,ended,21.0,
550263,367024,mobile,ended,2.0,
550264,330652,mobile,ended,26.0,
550272,386322,mobile,ended,11.0,
550273,410876,mobile,ended,3.0,
550415,372924,mobile,ended,144.0,
550445,404986,mobile,ended,136.0,
550465,182600,mobile,ended,7.0,
550491,181236,mobile,ended,47.0,
550524,387753,connect,ended,-132.0,
550638,394299,mobile,ended,85.0,
550717,377119,connect,ended,59.0,
550720,314605,mobile,ended,-14.0,
543662,399886,mobile,ended,25.0,
543673,404337,mobile,ended,41.0,
543795,393107,mobile,ended,34.0,
543826,331838,mobile,ended,-86.0,
543842,377496,mobile,ended,-6.0,
543851,304068,mobile,ended,12.0,
543893,392479,mobile,ended,11.0,
543989,397599,mobile,ended,-13.0,
544350,373893,connect,ended,-43.0,
544431,242626,mobile,canceled,canceled,Annulé
544481,262005,mobile,ended,187.0,
544615,407897,mobile,canceled,canceled,Annulé
544660,369781,connect,canceled,canceled,Annulé
544811,398586,connect,ended,50.0,
544882,267904,mobile,ended,-5.0,
544956,277314,mobile,ended,45.0,
545120,305658,mobile,ended,23.0,
545174,358881,mobile,canceled,canceled,Annulé
545308,409467,mobile,ended,-26.0,
545316,389966,mobile,canceled,canceled,Annulé
545378,407432,connect,ended,3.0,
545566,380345,mobile,ended,-66.0,
545574,387107,connect,ended,4.0,
545682,281955,mobile,ended,-44.0,
545755,410896,mobile,ended,-32.0,
545822,307364,connect,ended,26.0,
545832,311943,mobile,ended,47.0,
546161,393676,mobile,canceled,canceled,Annulé
546198,404219,mobile,ended,46.0,
546217,341037,mobile,ended,-113.0,
546332,214635,connect,ended,31.0,
546361,404493,mobile,ended,56.0,
546372,410500,mobile,ended,-4.0,
546572,405257,mobile,ended,19.0,
546707,335276,connect,canceled,canceled,Annulé
546797,323777,mobile,canceled,canceled,Annulé
546883,409910,mobile,ended,-42.0,
546889,303652,mobile,ended,79.0,
546954,350705,mobile,ended,-47.0,
546990,362848,mobile,ended,181.0,
547169,374356,mobile,ended,-88.0,
547189,305155,connect,ended,18.0,
547202,407334,mobile,canceled,canceled,Annulé
547242,387830,mobile,canceled,canceled,Annulé
547284,298388,mobile,ended,80.0,
548339,295105,connect,ended,70.0,
548341,394024,mobile,ended,58.0,
548506,360520,mobile,ended,-23.0,
548517,228582,mobile,ended,157.0,
548639,343315,mobile,canceled,canceled,Annulé
548725,355383,connect,ended,10.0,
548855,316042,connect,ended,-10.0,
548911,369912,mobile,ended,2.0,
549073,409906,mobile,ended,19.0,
549114,412219,mobile,ended,-12.0,
549212,344576,mobile,ended,17.0,
549277,387223,mobile,ended,57.0,
549317,303541,mobile,ended,174.0,
549428,393486,mobile,ended,66.0,
549461,305876,mobile,ended,17.0,
549519,339149,connect,canceled,canceled,Annulé
549548,366199,connect,ended,-30.0,
549569,347996,mobile,ended,118.0,
549763,374400,mobile,canceled,canceled,Annulé
549793,303749,connect,ended,31.0,
549876,357651,mobile,ended,116.0,
549879,348555,mobile,ended,7.0,
550021,372878,mobile,ended,101.0,
550032,360299,connect,ended,10.0,
550037,341032,mobile,canceled,canceled,Annulé
550043,394950,mobile,ended,-30.0,
550062,282666,mobile,canceled,canceled,Annulé
550187,381739,mobile,ended,3.0,
550194,405179,mobile,ended,-33.0,
550241,380479,mobile,ended,-99.0,
550255,350873,connect,canceled,canceled,Annulé
550285,372115,mobile,ended,-31.0,
550351,355086,mobile,ended,5.0,
550376,310518,mobile,ended,11.0,
550454,405924,mobile,ended,5.0,
550482,410146,mobile,canceled,canceled,Annulé
550536,370795,mobile,ended,40.0,
550573,270141,mobile,ended,-80.0,
550617,402926,mobile,canceled,canceled,Annulé
550683,411846,mobile,canceled,canceled,Annulé
550755,246829,mobile,ended,-35.0,
551072,387800,mobile,ended,70.0,
551169,405005,connect,ended,58.0,
551175,318072,mobile,canceled,canceled,Annulé
551193,296021,connect,ended,-122.0,
551320,410826,mobile,ended,116.0,
551492,304392,connect,ended,-17.0,
551536,409801,mobile,ended,-13.0,
551580,389498,mobile,ended,-75.0,
551587,265239,connect,ended,12.0,
551610,392882,mobile,ended,16.0,
551621,265239,connect,ended,20.0,
551675,313308,mobile,ended,-31.0,
551879,227330,mobile,ended,3.0,
552000,369047,mobile,canceled,canceled,Annulé
552071,409569,mobile,ended,-15.0,
552225,363124,mobile,ended,90.0,
552359,304775,connect,ended,-118.0,
552474,373547,mobile,ended,-153.0,
552498,401343,mobile,ended,126.0,
552606,336902,mobile,ended,-90.0,
552616,412021,mobile,ended,16.0,
552652,311841,mobile,ended,83.0,
552782,361482,mobile,ended,-4.0,
552856,389836,mobile,ended,187.0,
552980,412590,mobile,ended,86.0,
553008,339607,mobile,ended,64.0,
553072,356558,mobile,canceled,canceled,Annulé
553187,347699,mobile,canceled,canceled,Annulé
553218,380859,mobile,ended,-30.0,
553242,383104,mobile,ended,19.0,
553426,388771,mobile,ended,177.0,
553469,390299,mobile,ended,4.0,
553551,411464,mobile,ended,8.0,
553595,388206,mobile,ended,-24.0,
553717,216148,connect,ended,-46.0,
553772,374057,mobile,ended,4.0,
553812,387958,mobile,canceled,canceled,Annulé
553889,356758,mobile,ended,23.0,
553904,339475,mobile,ended,4.0,
553937,262187,connect,ended,26.0,
554024,407295,mobile,ended,81.0,
554105,408983,mobile,ended,27.0,
554204,410255,connect,ended,-117.0,
554215,401390,mobile,ended,77.0,
554268,250163,mobile,ended,108.0,
554316,374690,mobile,ended,-41.0,
554345,407389,mobile,ended,16.0,
554440,399524,connect,ended,-44.0,
554473,301367,mobile,ended,6.0,
